Distance,Speed,Throttle,Brake,RPM,nGear
2127.1230078835465,121.562496,83.63749546666666,False,9236.999701333334,3
2135.8658333333324,136.0,100.0,False,10315.0,3
2142.1769444444435,142.0,100.0,False,11026.0,3
2145.13509896422,145.6674208659335,100.0,False,10944.20056938157,3
2153.330484994,155.0455604390606,100.0,False,10735.027282380952,3
2160.8896549733067,163.42825203240182,100.0,False,10548.056813364256,3
2162.297777777777,165.0,100.0,False,10513.0,4
2169.375323312885,168.7750016,100.0,False,10909.375168,4
2171.7422222222212,170.0,100.0,False,11038.0,4
2181.4427836829823,178.63636945454545,100.0,False,10785.386193454546,4
2194.964444444444,190.0,100.0,False,10453.0,4
2197.685746018861,192.1875056,100.0,False,10557.3752672,4
2203.7199999999993,197.0,100.0,False,10787.0,5
2207.5722857936084,198.7249984,100.0,False,10836.641620622222,5
2224.3199999999993,206.0,100.0,False,11046.0,5
2231.9748259025478,210.55000448,100.0,False,11454.85040256,5
2236.1533333333327,213.0,100.0,False,11675.0,5
2242.7535355202485,216.1142838857143,100.0,False,11546.535789714286,5
2253.3422222222216,221.0,100.0,False,11345.0,5
2269.1076878798367,225.464288,100.0,False,10787.8568576,5
2270.919999999999,226.0,100.0,False,10721.0,6
2281.766665022389,212.22499072,52.499968,False,10242.67467776,6
2292.8088888888883,197.0,0.0,True,9714.0,6
2297.3508658393616,189.34998912,0.0,True,9634.34988672,6
2302.8088888888883,180.0,0.0,True,9537.0,6
2309.2230063464367,177.39999744,3.2500031999999996,True,9205.4996736,6
2312.586666666666,176.0,5.0,True,9027.0,5
2319.467604844046,170.3749952,17.00001024,True,8936.62492288,5
2330.475555555555,161.0,37.0,False,8786.0,5
2330.923272841155,161.10000128,37.7500096,False,8791.20006656,5
2344.6367710752324,164.10000128,60.2500096,False,8947.20006656,5
2348.8088888888883,165.0,67.0,False,8994.0,5
2360.075555555555,169.0,87.0,False,9489.0,5
2360.556484618321,169.3750048,87.5416736,False,9504.8752032,5
2363.466206659319,171.6250048,90.7916736,False,9600.1252032,5
2371.942222222222,178.0,100.0,False,9870.0,5
2379.718439221217,183.89286217142856,100.0,False,10096.607336228572,5
2386.6422222222222,189.0,100.0,False,10293.0,5
2394.793854242144,194.22388006475137,100.0,False,10662.40294743599,5
2397.5855555555554,196.0,100.0,False,10788.0,5
2410.2334012600677,198.8624992,100.0,False,11088.562416,5
2410.8522222222223,199.0,100.0,False,11103.0,5
2418.2077876514963,203.29999786666667,100.0,False,11269.624917333333,5
2424.6522222222225,207.0,100.0,False,11413.0,5
2436.485555555556,213.0,100.0,False,11670.0,5
2439.4394261405296,214.2249984,96.85000411428571,False,11440.050300342857,5
2453.596666666667,220.0,82.0,False,10356.0,5
2462.859360641291,221.24999893333333,83.24999893333333,False,10463.083241955555,5
2473.9665166073396,222.74166613333333,84.74166613333334,False,10590.869398755556,5
2475.896666666667,223.0,85.0,False,10613.0,6
2482.6987497242953,224.08999936,80.64000256,False,10652.23997696,6
2488.396666666667,225.0,77.0,False,10685.0,6
2500.9522222222226,226.0,78.0,False,10699.0,6
2501.514916705474,225.96234333376535,78.2635966636425,False,10700.581579981856,6
2511.483231949977,225.29288672901362,82.94979289690475,False,10728.698757381428,6
2515.8897222222226,225.0,85.0,False,10741.0,6
2526.111944444445,230.0,86.0,False,10882.0,6
2535.6828707117666,230.0,89.7500032,False,10902.6250176,6
2541.4452777777783,230.0,92.0,False,10915.0,6
2549.899391862903,231.6375008,92.0,False,10976.40628,6
2560.2072477417387,233.6125024,92.0,False,11050.46884,6
2562.2452777777785,234.0,92.0,False,11065.0,6
2577.2240369998062,234.9541664,82.458336,False,11154.6916416,6
2577.9119444444455,235.0,82.0,False,11159.0,6
2590.2204005400044,217.3656088,28.443700800000002,False,10178.6584744,6
2596.4008333333345,208.0,0.0,True,9658.0,6
2609.6589651670442,192.437488,0.0,True,9521.0498944,6
2613.1119444444457,188.0,0.0,True,9482.0,6
2622.272304178484,164.11426377142857,0.0,True,9368.542752914285,6
2625.245277777779,156.0,0.0,True,9330.0,4
2637.194842164281,148.7499968,0.0,True,8560.69410488889,4
2639.9452777777788,147.0,0.0,True,8375.0,4
2645.989722222223,136.0,0.0,True,8210.0,4
2650.01976764553,133.2499968,0.0,True,8034.916462933334,4
2654.6563888888895,130.0,0.0,True,7828.0,4
2661.5452777777787,124.0,3.0,False,7743.0,4
2661.8880941040507,123.9374992,3.312504,False,7737.999936,4
2667.0119444444454,123.0,8.0,True,7663.0,4
